"Title","City","State","Group","Ideology","Headquarters","Statewide","Year"
"Imperial Klans of America Knights of the KKK","Mapaville","Missouri","","Ku Klux Klan ","","","2007"
"Imperial Klans of America Knights of the KKK","Mountain City","Tennessee","","Ku Klux Klan ","","","2007"
"Imperial Klans of America Knights of the KKK","St. Marys","Ohio","","Ku Klux Klan ","","","2007"
"Imperial Klans of America Knights of the KKK","","Michigan","","Ku Klux Klan ","","Yes","2007"
"In the Spirit of Chartres Committee","Suffolk","Virginia","","Radical Traditional Catholicism ","","","2007"
"Independent Skins Southwest","Jacksonville","Florida","","Racist Skinhead ","","","2007"
"Independent Skins Southwest","Newcastle","Wyoming","","Racist Skinhead ","","","2007"
"Independent Skins Southwest","Wichita Falls","Texas","","Racist Skinhead ","","","2007"
"Inland Empire Skinheads","Riverside","California","","Racist Skinhead ","","","2007"
"Institute for Historical Review","Newport Beach","California","Institute for Historical Review","Holocaust Denial","","","2007"
"Invisible Empire of the International Knights","Enoree","South Carolina","","Ku Klux Klan ","","","2007"
"Iron Circle Motorcycle Club","Fort Worth","Texas","","General Hate ","","","2007"
"Iron Rain Nationalists","Utica","New York","","White Nationalist ","","","2007"
"ISD Records","Lancaster","Ohio","","Hate Music ","","","2007"
"Jewish Defense League","Brookdale","California","","General Hate ","","","2007"
"Jewish Defense League","Brooklyn","New York","","General Hate ","","","2007"
"Jewish Defense League","Colebrook","Connecticut","","General Hate ","","","2007"
"Jewish Defense League","Fort Lauderale","Florida","","General Hate ","","","2007"
"Jewish Defense League","Los Angeles","California","","General Hate ","","","2007"
"Jewish Defense League","North Hollywood","California","","General Hate ","","","2007"
"Jewish Defense League","Revere","Massachusetts","","General Hate ","","","2007"
"Jewish Defense League","Rochester","New York","","General Hate ","","","2007"
"Jewish Defense League","Sacramento","California","","General Hate ","","","2007"
"Jewish Defense League","Skokie","Illinois","","General Hate ","","","2007"
"Jewish Defense League","","California","","General Hate ","","Yes","2007"
"JTB Publications","Careywood","Idaho","","General Hate ","","","2007"
"Keystone State Skinheads","Altoona","Pennsylvania","","Racist Skinhead ","","","2007"
"Keystone State Skinheads","Bethleham/Easton","Pennsylvania","","Racist Skinhead ","","","2007"
"Keystone State Skinheads","Greensburg","Pennsylvania","","Racist Skinhead ","","","2007"
"Keystone State Skinheads","Harrisburg","Pennsylvania","","Racist Skinhead ","","","2007"
"Keystone State Skinheads","Philadelphia","Pennsylvania","","Racist Skinhead ","","","2007"
"Keystone State Skinheads","Pittsburgh","Pennsylvania","","Racist Skinhead ","","","2007"
"Keystone State Skinheads","State College","Pennsylvania","","Racist Skinhead ","","","2007"
"Keystone State Skinheads","Wilkes Barre/Scranton","Pennsylvania","","Racist Skinhead ","","","2007"
"Keystone State Skinheads","","Pennsylvania","","Racist Skinhead ","","Yes","2007"
"Kingdom Identity Ministries","Harrison","Arkansas","Kingdom Identity Ministries ","Christian Identity ","","","2007"
"Kinsman Redeemer Ministries","Tacoma","Washington","","Christian Identity ","","","2007"
"Klan Store","Ocala","Florida","","Ku Klux Klan ","","","2007"
"Knights of the Ku Klux Klan","Concord","Arkansas","","Ku Klux Klan ","","","2007"
"Knights of the Ku Klux Klan","Harrison","Arkansas","","Ku Klux Klan ","","","2007"
"Knights of the Ku Klux Klan","Newport","Tennessee","","Ku Klux Klan ","","","2007"
"Knights of the Nordic Order","Cardiff","Alabama","","Neo-Nazi","","","2007"
"Knights of Yahweh","Dandridge","Tennessee","","Ku Klux Klan ","","","2007"
"Knights Party","Flagstaff","Arizona","","Ku Klux Klan ","","","2007"
"KKK LLC","Compton","Arkansas","","Hate Music ","","","2007"
"Lawrence Dennis Institute","Fairfax","Virginia","","White Nationalist ","","","2007"
"League of the South","Abbeville","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Aiken","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Aiken County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Alton","Missouri","League of the South","Neo-Confederate","","","2007"
"League of the South","Alva","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Anderson","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Archer","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Athens","Georgia","League of the South","Neo-Confederate","","","2007"
"League of the South","Auburn","Alabama","League of the South","Neo-Confederate","","","2007"
"League of the South","Augusta","Georgia","League of the South","Neo-Confederate","","","2007"
"League of the South","Austin","Texas","League of the South","Neo-Confederate","","","2007"
"League of the South","Bamberg","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Barnwell County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Bartlett","Tennessee","League of the South","Neo-Confederate","","","2007"
"League of the South","Belleview","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Big Fork","Montana","League of the South","Neo-Confederate","","","2007"
"League of the South","Bismarck","Arkansas","League of the South","Neo-Confederate","","","2007"
"League of the South","Bixby","Oklahoma","League of the South","Neo-Confederate","","","2007"
"League of the South","Bluefield","Virginia","League of the South","Neo-Confederate","","","2007"
"League of the South","Bradenton","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Brunswick","Georgia","League of the South","Neo-Confederate","","","2007"
"League of the South","Buffalo","New York","League of the South","Neo-Confederate","","","2007"
"League of the South","Burlington","North Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Cayce","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Cedartown","Georgia","League of the South","Neo-Confederate","","","2007"
"League of the South","Central Virginia","Virginia","League of the South","Neo-Confederate","","","2007"
"League of the South","Charlotte","North Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Clemson","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Colleton County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Columbia","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Dublin","Virginia","League of the South","Neo-Confederate","","","2007"
"League of the South","Durham","North Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Easley","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Florence County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Forsyth","Georgia","League of the South","Neo-Confederate","","","2007"
"League of the South","Fredricksburg","Virginia","League of the South","Neo-Confederate","","","2007"
"League of the South","Ft Myers","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Goldenrod","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Greenville County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Greenwood County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Griffin","Georgia","League of the South","Neo-Confederate","","","2007"
"League of the South","Gulf Breeze","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Hamburg","Arkansas","League of the South","Neo-Confederate","","","2007"
"League of the South","Hamlet","North Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Hannibal","Missouri","League of the South","Neo-Confederate","","","2007"
"League of the South","Hanover","Virginia","League of the South","Neo-Confederate","","","2007"
"League of the South","Holt","Missouri","League of the South","Neo-Confederate","","","2007"
"League of the South","Hot Springs","Arkansas","League of the South","Neo-Confederate","","","2007"
"League of the South","Iredell","Texas","League of the South","Neo-Confederate","","","2007"
"League of the South","Jacksonville","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Kershaw County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Key West","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Killen","Alabama","League of the South","Neo-Confederate","","","2007"
"League of the South","Laurens County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Lawrenceburg","Tennessee","League of the South","Neo-Confederate","","","2007"
"League of the South","Lebanon","Missouri","League of the South","Neo-Confederate","","","2007"
"League of the South","Lexington","Kentucky","League of the South","Neo-Confederate","","","2007"
"League of the South","Lexington County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Louisville","Colorado","League of the South","Neo-Confederate","","","2007"
"League of the South","Macon","Georgia","League of the South","Neo-Confederate","","","2007"
"League of the South","Marlboro County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","McDonough","Georgia","League of the South","Neo-Confederate","","","2007"
"League of the South","Mendenhall","Mississippi","League of the South","Neo-Confederate","","","2007"
"League of the South","Milton","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Mobile","Alabama","League of the South","Neo-Confederate","","","2007"
"League of the South","Monroe","Louisiana","League of the South","Neo-Confederate","","","2007"
"League of the South","Murfreesboro","Tennessee","League of the South","Neo-Confederate","","","2007"
"League of the South","Nashville","Tennessee","League of the South","Neo-Confederate","","","2007"
"League of the South","Nevada","Missouri","League of the South","Neo-Confederate","","","2007"
"League of the South","Newberry","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Newberry County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Northeast Texas","Texas","League of the South","Neo-Confederate","","","2007"
"League of the South","Owensville","Missouri","League of the South","Neo-Confederate","","","2007"
"League of the South","Panama City","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Panhandle Region","Texas","League of the South","Neo-Confederate","","","2007"
"League of the South","Richland County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Rio Grande Valley Region","Texas","League of the South","Neo-Confederate","","","2007"
"League of the South","Salisbury","North Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Salley","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Saluda County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","San Angelo","Texas","League of the South","Neo-Confederate","","","2007"
"League of the South","Scotts Valley","California","League of the South","Neo-Confederate","","","2007"
"League of the South","Selma","Alabama","League of the South","Neo-Confederate","","","2007"
"League of the South","South Central Texas","Texas","League of the South","Neo-Confederate","","","2007"
"League of the South","Southeast Texas","Texas","League of the South","Neo-Confederate","","","2007"
"League of the South","Spartanburg","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","St Augustine","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Statesboro","Georgia","League of the South","Neo-Confederate","","","2007"
"League of the South","Sumter","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Surfside Beach","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Tampa","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Tuscaloosa","Alabama","League of the South","Neo-Confederate","","","2007"
"League of the South","Wellborn","Florida","League of the South","Neo-Confederate","","","2007"
"League of the South","Weogufka","Alabama","League of the South","Neo-Confederate","","","2007"
"League of the South","West Plains","Missouri","League of the South","Neo-Confederate","","","2007"
"League of the South","Westpoint","Tennessee","League of the South","Neo-Confederate","","","2007"
"League of the South","Wetumpka","Alabama","League of the South","Neo-Confederate","","","2007"
"League of the South","Williamsburg","Virginia","League of the South","Neo-Confederate","","","2007"
"League of the South","Wilmington","North Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","Winston-Salem","North Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","York County","South Carolina","League of the South","Neo-Confederate","","","2007"
"League of the South","","Missouri","League of the South","Neo-Confederate","","Yes","2007"
"Lebensborn Assembly Church","Birmingham","Alabama","","Neo-Nazi","","","2007"
"IHS Press","Norfolk","Virginia","","Radical Traditional Catholicism ","","","2007"
"Lonestar Patriots","Dallas","Texas","","Racist Skinhead ","","","2007"
"LoneStar State Skinheads","Houston","Texas","","Racist Skinhead ","","","2007"
"Maryland State Skinheads","Baltimore","Maryland","","Racist Skinhead ","","","2007"
"Mass Resistance","Waltham","Massachusetts","","Anti-LGBTQ","","","2007"
"Master Klans of America","Corbin","Kentucky","","Ku Klux Klan ","","","2007"
"Master Klans of America","Grove Hill","Alabama","","Ku Klux Klan ","","","2007"
"Master Klans of America","","Pennsylvania","","Ku Klux Klan ","","Yes","2007"
"Micetrap Distribution","Maple Shade","New Jersey","","Hate Music ","","","2007"
"Midland Hammerskins","Springfield","Missouri","","Racist Skinhead ","","","2007"
"Midland Hammerskins","Wichita","Kansas","","Racist Skinhead ","","","2007"
"Mission to Israel","Scottsbluff","Nebraska","","Christian Identity ","","","2007"
"Mississippi White Knights of the KKK","Bay St Louis","Mississippi","","Ku Klux Klan ","","","2007"
"Mississippi White Knights of the KKK","Bruce","Mississippi","","Ku Klux Klan ","","","2007"
"Mississippi White Knights of the KKK","Hattiesburg","Mississippi","","Ku Klux Klan ","","","2007"
"Mississippi White Knights of the KKK","Jackson","Mississippi","","Ku Klux Klan ","","","2007"
"Mississippi White Knights of the KKK","Laurel","Mississippi","","Ku Klux Klan ","","","2007"
"Mississippi White Knights of the KKK","Petal","Mississippi","","Ku Klux Klan ","","","2007"
"Mississippi White Knights of the KKK","Philadelphia","Mississippi","","Ku Klux Klan ","","","2007"
"Mississippi White Knights of the KKK","Star","Mississippi","","Ku Klux Klan ","","","2007"
"Mississippi White Knights of the KKK","Tremont","Mississippi","","Ku Klux Klan ","","","2007"
"MSR Productions","Wheat Ridge","Colorado","","Hate Music ","","","2007"
"Nation of Islam","Atlanta","Georgia","Nation of Islam","","","","2007"
"Nation of Islam","Baltimore","Maryland","Nation of Islam","","","","2007"
"Nation of Islam","Baton Rouge","Louisiana","Nation of Islam","","","","2007"
"Nation of Islam","Boston","Massachusetts","Nation of Islam","","","","2007"
"Nation of Islam","Bridgeport","Connecticut","Nation of Islam","","","","2007"
"Nation of Islam","Buffalo","New York","Nation of Islam","","","","2007"
"Nation of Islam","Charleston","South Carolina","Nation of Islam","","","","2007"
"Nation of Islam","Charlotte","North Carolina","Nation of Islam","","","","2007"
"Nation of Islam","Chicago","Illinois","Nation of Islam","","","","2007"
"Nation of Islam","Cincinnati","Ohio","Nation of Islam","","","","2007"
"Nation of Islam","Cleveland","Ohio","Nation of Islam","","","","2007"
"Nation of Islam","Columbia","South Carolina","Nation of Islam","","","","2007"
"Nation of Islam","Columbus","Ohio","Nation of Islam","","","","2007"
"Nation of Islam","Dallas","Texas","Nation of Islam","","","","2007"
"Nation of Islam","Denver","Colorado","Nation of Islam","","","","2007"
"Nation of Islam","Detroit","Michigan","Nation of Islam","","","","2007"
"Nation of Islam","Durham","North Carolina","Nation of Islam","","","","2007"
"Nation of Islam","Fayetteville","North Carolina","Nation of Islam","","","","2007"
"Nation of Islam","Fort Worth","Texas","Nation of Islam","","","","2007"
"Nation of Islam","Ft Lauderdale","Florida","Nation of Islam","","","","2007"
"Nation of Islam","Greenville","North Carolina","Nation of Islam","","","","2007"
"Nation of Islam","Greenville","Mississippi","Nation of Islam","","","","2007"
"Nation of Islam","Harlem","New York","Nation of Islam","","","","2007"
"Nation of Islam","Hartford","Connecticut","Nation of Islam","","","","2007"
"Nation of Islam","Houston","Texas","Nation of Islam","","","","2007"
"Nation of Islam","Indianapolis","Indiana","Nation of Islam","","","","2007"
"Nation of Islam","Jackson","Mississippi","Nation of Islam","","","","2007"
"Nation of Islam","Kansas City","Missouri","Nation of Islam","","","","2007"
"Nation of Islam","Las Vegas","Nevada","Nation of Islam","","","","2007"
"Nation of Islam","Little Rock","Arkansas","Nation of Islam","","","","2007"
"Nation of Islam","Los Angeles","California","Nation of Islam","","","","2007"
"Nation of Islam","Louisville","Kentucky","Nation of Islam","","","","2007"
"Nation of Islam","Macon","Georgia","Nation of Islam","","","","2007"
"Nation of Islam","Memphis","Tennessee","Nation of Islam","","","","2007"
"Nation of Islam","Miami","Florida","Nation of Islam","","","","2007"
"Nation of Islam","Milwaukee","Wisconsin","Nation of Islam","","","","2007"
"Nation of Islam","Mobile","Alabama","Nation of Islam","","","","2007"
"Nation of Islam","Monroe","Louisiana","Nation of Islam","","","","2007"
"Nation of Islam","Nashville","Tennessee","Nation of Islam","","","","2007"
"Nation of Islam","New Brunswick","New Jersey","Nation of Islam","","","","2007"
"Nation of Islam","New Orleans","Louisiana","Nation of Islam","","","","2007"
"Nation of Islam","Newark","New Jersey","Nation of Islam","","","","2007"
"Nation of Islam","Oakland","California","Nation of Islam","","","","2007"
"Nation of Islam","Philadelphia","Pennsylvania","Nation of Islam","","","","2007"
"Nation of Islam","Phoenix","Arizona","Nation of Islam","","","","2007"
"Nation of Islam","Pittsburgh","Pennsylvania","Nation of Islam","","","","2007"
"Nation of Islam","Plainfield","New Jersey","Nation of Islam","","","","2007"
"Nation of Islam","Rialto","California","Nation of Islam","","","","2007"
"Nation of Islam","Richmond","Virginia","Nation of Islam","","","","2007"
"Nation of Islam","Richmond","California","Nation of Islam","","","","2007"
"Nation of Islam","San Antonio","Texas","Nation of Islam","","","","2007"
"Nation of Islam","San Diego","California","Nation of Islam","","","","2007"
"Nation of Islam","Savannah","Georgia","Nation of Islam","","","","2007"
"Nation of Islam","Shreveport","Louisiana","Nation of Islam","","","","2007"
"Nation of Islam","Springfield","Massachusetts","Nation of Islam","","","","2007"
"Nation of Islam","St Louis","Missouri","Nation of Islam","","","","2007"
"Nation of Islam","Texarkana","Texas","Nation of Islam","","","","2007"
"Nation of Islam","Trenton","New Jersey","Nation of Islam","","","","2007"
"Nation of Islam","Washington","District of Columbia","Nation of Islam","","","","2007"
"Nation of Islam","Wilkinsburg","Pennsylvania","Nation of Islam","","","","2007"
"Nation of Islam","Wilmington","Delaware","Nation of Islam","","","","2007"
"Nation of Islam","Winston-Salem","North Carolina","Nation of Islam","","","","2007"
"National Alliance","Baltimore","Maryland","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Benson","North Carolina","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Chicago","Illinois","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Cincinnati","Ohio","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Cleveland","Ohio","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Dallas/Ft Worth","Texas","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Douglas","Wyoming","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Hillsboro","West Virginia","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Houston","Texas","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Minneapolis/St Paul","Minnesota","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Raleigh","North Carolina","National Alliance","Neo-Nazi","","","2007"
"National Alliance","Sacramento","California","National Alliance","Neo-Nazi","","","2007"
"National Alliance","","Louisiana","National Alliance","Neo-Nazi","","Yes","2007"
"National Aryan Knights of the KKK","Englewood","Florida","","Ku Klux Klan ","","","2007"
"National Aryan Knights of the KKK","Winnsboro","Louisiana","","Ku Klux Klan ","","","2007"
"National Association for the Advancement of White People","Jacksonville","Florida","","White Nationalist ","","","2007"
"National Knights of the KKK","Blue Ridge","Texas","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Calpella","California","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Chicago","Illinois","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Dowling","Michigan","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Hannibal","Missouri","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Junction City","Oregon","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Killen","Alabama","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Las Vegas","Nevada","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Lexington","Kentucky","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Logan","Ohio","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Mercer","Wisconsin","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Nashville","Tennessee","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Olathe","Colorado","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Port Jervis","New York","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Silver Springs","Florida","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","South Bend","Indiana","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Spokane","Washington","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","Winchester","New Hampshire","","Ku Klux Klan ","","","2007"
"National Knights of the KKK","","New Jersey","","Ku Klux Klan ","","Yes","2007"
"National Policy Institute","Augusta","Georgia","","White Nationalist ","","","2007"
"National Prayer Network","Clackamas","Oregon","","General Hate ","","","2007"
"National Socialist Aryan Order","Davison","Michigan","","Neo-Nazi","","","2007"
"National Socialist German Workers Party","Lincoln","Nebraska","","Neo-Nazi","","","2007"
"National Socialist Movement","Alexander City","Alabama","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Apache Junction","Arizona","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Berryville","Virginia","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Bethlehem","Pennsylvania","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Billings","Montana","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Boston","Massachusetts","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Brooklyn","New York","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Buffalo Gap","Texas","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Butte","Montana","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Central TN","Tennessee","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Cincinnati","Ohio","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Columbia","Missouri","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Coshocton","Ohio","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Covington","Ohio","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Detroit","Michigan","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","East TN","Tennessee","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Elko","Nevada","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Elkridge","Maryland","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Enoree","South Carolina","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Fargo","North Dakota","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Fresno","California","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Glendale","California","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Grand Rapids","Michigan","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Green Bay","Wisconsin","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Houston","Texas","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Hutchinson","Kansas","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Jefferson City","Missouri","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Las Vegas","Nevada","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Laurens","South Carolina","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Lewisburg","Ohio","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Libby","Montana","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Livingston","New Jersey","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Lubbock","Texas","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Madison","Wisconsin","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Manassas","Virginia","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Minneapolis/St Paul","Minnesota","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Nashville","Tennessee","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Norfolk","Virginia","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Northern MI","Michigan","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Northern MN","Minnesota","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Ocala","Florida","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Oklahoma City","Oklahoma","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Olathe","Kansas","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Philadelphia","Pennsylvania","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Phoenix","Arizona","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Portland","Oregon","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Reno","Nevada","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Richardson","Texas","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Richland","Washington","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Romney","West Virginia","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Sacramento","California","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Scandia","Kansas","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Schiller Park","Illinois","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Seattle","Washington","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Sisters","Oregon","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Spencerville","Ohio","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","St Augustine","Florida","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Tulsa","Oklahoma","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Vineland","New Jersey","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Wakarusa","Indiana","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Waskom","Texas","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","West Georgia","Georgia","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","West Palm Beach","Florida","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","Witchita","Kansas","National Socialist Movement","Neo-Nazi","","","2007"
"National Socialist Movement","","Arizona","National Socialist Movement","Neo-Nazi","","Yes","2007"
"National Socialist Movement","","Mississippi","National Socialist Movement","Neo-Nazi","","Yes","2007"
"National Socialist Movement","","New Mexico","National Socialist Movement","Neo-Nazi","","Yes","2007"
"National Socialist Movement","","Wisconsin","National Socialist Movement","Neo-Nazi","","Yes","2007"
"National Socialist Movement","","Michigan","National Socialist Movement","Neo-Nazi","","Yes","2007"
"National Socialist Movement","","Iowa","National Socialist Movement","Neo-Nazi","","Yes","2007"
"National Socialist Movement","","Colorado","National Socialist Movement","Neo-Nazi","","Yes","2007"
"National Socialist Movement","","Virginia","National Socialist Movement","Neo-Nazi","","Yes","2007"
"National Socialist Movement","","Florida","National Socialist Movement","Neo-Nazi","","Yes","2007"
"National Socialist Movement Skinhead Division","","Michigan","","Neo-Nazi","","Yes","2007"
"National Socialist Skinhead Front","San Luis Obispo","California","","Racist Skinhead ","","","2007"
"National States Rights Party","Philadelphia","Mississippi","","White Nationalist ","","","2007"
"National Vanguard","Charlottesville","Virginia","","Neo-Nazi","","","2007"
"National Vanguard","Elmwood Park","New Jersey","","Neo-Nazi","","","2007"
"National Vanguard","Hewitt","New Jersey","","Neo-Nazi","","","2007"
"National Vanguard","Jackson","New Jersey","","Neo-Nazi","","","2007"
"National Vanguard","Las Vegas","Nevada","","Neo-Nazi","","","2007"
"National Vanguard","Phoenix","Arizona","","Neo-Nazi","","","2007"
"National Vanguard","Raleigh","North Carolina","","Neo-Nazi","","","2007"
"National Vanguard","Sacramento","California","","Neo-Nazi","","","2007"
"National Vanguard","Seattle","Washington","","Neo-Nazi","","","2007"
